1952-10-24	24.030001
1952-10-27	24.09
1952-10-28	24.129999
1952-10-29	24.15
1952-10-30	24.15
1952-10-31	24.52
1952-11-03	24.6
1952-11-05	24.67
1952-11-06	24.77
1952-11-07	24.780001
1952-11-10	24.77
1952-11-12	24.65
1952-11-13	24.709999
1952-11-14	24.75
1952-11-17	24.799999
1952-11-18	25.16
1952-11-19	25.33
1952-11-20	25.280001
1952-11-21	25.27
1952-11-24	25.42
1952-11-25	25.360001
1952-11-26	25.52
1952-11-28	25.66
1952-12-01	25.68
1952-12-02	25.74
1952-12-03	25.709999
1952-12-04	25.610001
1952-12-05	25.620001
1952-12-08	25.76
1952-12-09	25.93
1952-12-10	25.98
1952-12-11	25.959999
1952-12-12	26.040001
1952-12-15	26.040001
1952-12-16	26.07
1952-12-17	26.040001
1952-12-18	26.030001
1952-12-19	26.15
1952-12-22	26.299999
1952-12-23	26.190001
1952-12-24	26.209999
1952-12-26	26.25
1952-12-29	26.4
1952-12-30	26.59
1952-12-31	26.57
1953-01-02	26.540001
1953-01-05	26.66
1953-01-06	26.48
1953-01-07	26.370001
1953-01-08	26.33
1953-01-09	26.08
1953-01-12	25.860001
1953-01-13	26.02
1953-01-14	26.08
1953-01-15	26.129999
1953-01-16	26.02
1953-01-19	26.01
1953-01-20	26.139999
1953-01-21	26.09
1953-01-22	26.120001
1953-01-23	26.07
1953-01-26	26.02
1953-01-27	26.049999
1953-01-28	26.129999
1953-01-29	26.200001
1953-01-30	26.379999
1953-02-02	26.51
1953-02-03	26.540001
1953-02-04	26.42
1953-02-05	26.15
1953-02-06	26.51
1953-02-09	25.690001
1953-02-10	25.620001
1953-02-11	25.639999
1953-02-13	25.74
1953-02-16	25.65
1953-02-17	25.5
1953-02-18	25.48
1953-02-19	25.57
1953-02-20	25.629999
1953-02-24	25.75
1953-02-25	25.91
1953-02-26	25.950001
1953-02-27	25.9
1953-03-02	25.93
1953-03-03	26
1953-03-04	25.780001
1953-03-05	25.790001
1953-03-06	25.84
1953-03-09	25.83
1953-03-10	25.91
1953-03-11	26.120001
1953-03-12	26.129999
1953-03-13	26.18
1953-03-16	26.219999
1953-03-17	26.33
1953-03-18	26.24
1953-03-19	26.219999
1953-03-20	26.18
1953-03-23	26.02
1953-03-24	26.17
1953-03-25	26.1
1953-03-26	25.950001
1953-03-27	25.99
1953-03-30	25.610001
1953-03-31	25.290001
